,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:basercms:basercms:1.6.3:*:*:*:*:*:*:*,baserCMS 1.6.3,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
1,cpe:2.3:a:basercms:basercms:1.6.4:*:*:*:*:*:*:*,baserCMS 1.6.4,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
2,cpe:2.3:a:basercms:basercms:1.6.5:*:*:*:*:*:*:*,baserCMS 1.6.5,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
3,cpe:2.3:a:basercms:basercms:1.6.6:*:*:*:*:*:*:*,baserCMS 1.6.6,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
4,cpe:2.3:a:basercms:basercms:1.6.7:*:*:*:*:*:*:*,baserCMS 1.6.7,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
5,cpe:2.3:a:basercms:basercms:1.6.7.1:*:*:*:*:*:*:*,baserCMS 1.6.7.1,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
6,cpe:2.3:a:basercms:basercms:1.6.8:*:*:*:*:*:*:*,baserCMS 1.6.8,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
7,cpe:2.3:a:basercms:basercms:1.6.9:*:*:*:*:*:*:*,baserCMS 1.6.9,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
8,cpe:2.3:a:basercms:basercms:1.6.9.1:*:*:*:*:*:*:*,baserCMS 1.6.9.1,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
9,cpe:2.3:a:basercms:basercms:1.6.10:*:*:*:*:*:*:*,baserCMS 1.6.10,"['CVE-2011-2673', 'CVE-2011-2674', 'CVE-2012-1248', 'CVE-2015-5640', 'CVE-2015-5641', 'CVE-2016-4879', 'CVE-2018-18942', 'CVE-2018-18943', 'CVE-2020-15154', 'CVE-2020-15155', 'CVE-2020-15159', 'CVE-2021-20681', 'CVE-2021-20682', 'CVE-2021-20683', 'CVE-2021-39136', 'CVE-2021-41243', 'CVE-2021-41279']",2022-03-19T06:26Z
