,cpe23Uri,titles,vulnerabilities,feedTimestamp
0,cpe:2.3:a:docker:docker:17.06.0:-:*:*:community:*:*:*,Docker 17.06.0 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
1,cpe:2.3:a:docker:docker:17.06.0:-:*:*:community:windows:*:*,Docker 17.06.0 Community Edition for Windows,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
2,cpe:2.3:a:docker:docker:17.06.0:rc1:*:*:community:*:*:*,Docker 17.06.0 Release Candidate 1 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
3,cpe:2.3:a:docker:docker:17.06.0:rc2:*:*:community:*:*:*,Docker 17.06.0 Release Candidate 2 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
4,cpe:2.3:a:docker:docker:17.06.0:rc3:*:*:community:*:*:*,Docker 17.06.0 Release Candidate 3 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
5,cpe:2.3:a:docker:docker:17.06.0:rc4:*:*:community:*:*:*,Docker 17.06.0 Release Candidate 4 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
6,cpe:2.3:a:docker:docker:17.06.0:rc5:*:*:community:*:*:*,Docker 17.06.0 Release Candidate 5 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
7,cpe:2.3:a:docker:docker:17.06.1:-:*:*:community:*:*:*,Docker 17.06.1 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
8,cpe:2.3:a:docker:docker:17.06.1:-:*:*:community:windows:*:*,Docker 17.06.1 Community Edition for Windows,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:23Z
9,cpe:2.3:a:docker:docker:17.06.1:rc1:*:*:community:*:*:*,Docker 17.06.1 Release Candidate 1 Community Edition,"['CVE-2017-14992', 'CVE-2019-13509', 'CVE-2019-16884', 'CVE-2019-5736', 'CVE-2020-27534', 'CVE-2021-21284', 'CVE-2021-21285']",2022-03-20T16:24Z
